									
Millis	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
26568	84	51	27	87	64	35	93	65	39
26574	88	51	28	87	64	35	93	65	39
26581	83	50	27	87	64	35	93	65	38
26586	80	50	26	87	64	35	93	65	39
26592	86	50	26	86	64	35	93	65	39
26597	87	50	26	87	64	35	94	65	38
26603	80	49	27	87	64	35	94	65	38
26609	81	50	27	86	64	35	94	65	38
26614	92	50	26	87	64	36	94	65	39
26620	95	52	26	87	63	35	94	65	38
26626	88	50	26	87	64	36	94	65	38
26632	92	50	26	87	63	36	94	65	39
26638	86	50	26	87	63	36	94	64	39
26643	87	49	25	86	63	36	94	64	39
26649	89	50	26	87	63	36	95	64	39
26654	90	50	26	86	63	37	95	64	39
26660	93	50	27	87	63	36	95	64	39
26667	88	49	28	86	63	37	95	64	39
26672	90	50	26	87	63	36	96	64	39
26678	93	49	26	86	63	38	95	63	39
26683	92	51	27	87	63	37	96	63	39
26689	95	49	27	86	63	38	96	63	38
26695	86	50	26	87	63	37	96	63	39
26700	90	49	26	87	63	37	96	63	38
26706	89	50	27	86	62	37	96	63	38
26712	86	51	27	87	62	36	96	63	38
26718	86	49	27	86	63	38	97	62	38
26723	84	51	26	87	62	37	97	63	38
26729	82	51	27	86	62	37	97	62	38
26735	87	50	26	87	62	37	97	62	38
26740	85	49	27	87	63	36	97	62	38
26746	92	50	26	86	61	37	97	62	38
26752	93	50	27	87	62	37	98	62	38
26758	95	51	26	86	61	38	98	62	38
26763	91	52	26	87	62	37	98	62	39
26769	87	50	26	86	62	37	97	62	39
26775	96	51	26	87	61	38	98	62	39
26780	87	48	28	87	62	37	97	62	39
26786	89	51	27	86	61	38	98	62	39
26791	88	49	27	87	63	37	97	62	39
26798	92	51	26	86	61	38	97	62	39
26804	87	50	26	87	62	37	97	62	40
26809	89	50	26	86	61	38	97	62	40
26815	85	50	26	86	61	39	97	63	40
26820	83	50	27	86	61	37	96	63	40
26826	85	50	26	87	61	38	96	63	38
26832	81	49	26	87	61	37	96	63	39
26838	83	50	26	86	61	37	97	63	40
26844	80	50	26	87	61	37	96	63	38
26849	85	50	26	86	61	36	96	63	40
26855	87	50	26	87	62	36	96	64	39
26860	86	51	27	87	61	36	95	63	39
26866	84	51	26	86	61	37	96	63	39
26872	88	51	26	87	62	37	96	64	39
26878	83	51	27	87	61	36	95	64	38
26884	82	51	26	87	61	36	95	64	39
26889	83	51	27	87	62	36	95	64	38
26895	89	49	26	87	61	35	95	64	38
26901	85	50	26	86	61	36	95	64	38
26906	85	50	26	87	61	35	95	64	38
26912	89	49	27	86	61	36	95	64	39
26917	86	50	26	87	61	36	95	64	39
26924	82	50	27	87	61	36	95	64	39
26929	82	51	26	87	60	36	95	64	39
26935	91	50	27	87	62	37	96	64	39
26941	83	50	27	87	61	36	96	63	38
26946	82	50	25	87	60	36	96	63	39
26952	89	51	27	86	62	37	96	63	39
26957	85	50	26	87	62	36	96	63	39
26964	84	50	26	86	61	37	96	63	39
26970	75	49	25	87	61	37	97	63	39
26975	96	49	25	86	61	38	97	63	39
26981	89	49	26	87	61	37	97	63	40
26986	86	51	26	87	61	38	97	63	38
26992	88	50	27	87	61	37	98	62	40
26998	89	51	26	87	61	37	98	62	40
27003	82	51	26	86	61	38	97	62	38
27010	81	50	26	87	61	37	97	62	39
27015	87	50	27	87	61	37	98	62	39
27021	89	48	27	87	61	37	97	62	39
27026	86	50	27	86	61	38	97	62	39
27032	86	50	26	87	61	38	98	62	39
27038	80	50	27	87	61	37	97	62	39
27043	88	50	27	86	61	37	97	62	39
27050	86	50	27	86	61	38	97	62	39
27056	86	51	26	87	62	37	97	62	39
27061	80	50	27	86	61	38	97	62	39
27067	85	49	27	87	62	37	97	62	39
27072	84	51	26	87	62	37	97	62	40
27078	88	51	26	87	62	37	96	62	39
27084	87	50	27	86	62	37	96	63	39
27089	80	51	26	87	62	37	96	63	39
27096	97	50	26	87	62	38	96	63	39
27101	85	51	27	87	62	37	96	63	39
27107	87	51	27	86	62	37	96	63	39
27113	76	50	28	87	63	37	96	63	39
27118	81	50	26	86	62	37	95	63	39
27124	79	51	26	87	62	36	95	63	38
27129	75	50	27	86	62	37	96	63	38
27136	87	50	25	87	62	36	96	63	38
27141	82	50	27	87	62	36	95	63	38
27147	89	49	27	87	63	36	96	64	38
27153	83	51	26	87	63	36	96	64	38
27158	85	50	27	86	63	37	95	63	38
27164	85	50	27	87	63	35	96	64	38
27169	90	51	26	86	62	36	96	63	38
27175	81	51	27	87	63	36	96	64	38
27182	87	50	27	87	62	36	96	63	38
27187	86	50	26	86	63	37	95	64	38
27193	84	50	27	87	63	36	96	64	38
27198	85	49	25	87	63	37	96	64	38
27204	82	51	27	87	63	36	96	64	39
27210	85	51	26	86	63	37	95	64	39
27215	88	49	27	87	63	37	95	64	38
27222	85	51	27	87	63	36	95	64	38
27227	86	50	26	87	63	36	95	64	39
27233	80	50	27	87	64	37	95	64	39
27239	82	50	27	86	63	37	94	64	39
27244	81	51	27	87	63	36	94	64	39
27250	80	50	26	87	64	36	94	64	39
27255	85	51	27	86	64	37	94	64	39
27262	83	51	26	87	63	36	93	64	39
27267	88	50	27	87	64	36	93	64	39
27273	88	50	27	87	64	36	93	64	40
27279	83	50	26	87	63	35	93	64	39
27284	88	51	27	86	64	36	93	64	39
27290	82	51	26	87	64	35	93	65	40
27295	88	49	27	86	65	36	93	64	39
27301	92	48	26	87	64	35	93	64	39
27308	88	50	27	87	64	35	93	65	39
27313	96	51	26	87	64	36	92	65	39
27319	90	49	27	86	65	36	92	64	39
27324	98	50	26	87	64	35	93	64	40
27330	87	52	26	87	64	35	93	65	39
27335	86	51	27	87	64	36	93	65	38
27341	89	51	27	87	64	35	93	65	40
27348	85	50	26	87	64	36	93	65	39
27353	87	51	27	87	64	36	93	64	39
27359	91	51	27	87	64	36	94	65	39
27364	97	51	26	87	64	36	94	65	39
27370	85	50	27	87	64	36	94	64	39
27376	91	51	26	87	64	37	94	64	40
27381	89	49	27	86	64	37	94	64	39
27387	84	50	27	87	65	37	94	64	39
27393	81	51	27	87	63	36	95	64	40
